"LUCAS_ID","CONTAINER_ID","X_LAEA","Y_LAEA","Elevation","AnnualPrecip","AnnualTemp","LC_Survey_Code","Country","LC_1","LC_2","LC_3","LC_4","CLC_2018","CLC_2012","CLC_2006","CLC_2000","CLC_1990","CLC.firstChange","CLC.lastChange","num.CLC.changes","time.since.CLC.change","MWD","WSA","Xylosidase","Cellulase","N.actylglucosaminidase","beta.glucosidase","Acid.phosphatase","O2_Measurement_ID","O2_Channel","O2_Device","Basal_respiration","MIRR","Cmic","qO2","H2O_percent_FW","glucose_per_sample_SIR","water_added_SIR","date_O2_Measurement","date_of_sampling","remarks","machine_factor","coarse_2009","clay_2009","silt_2009","sand_2009","pHinH2O_2009","pHinCaCl2_2009","OC_2009","CaCO3_2009","N_2009","P_2009","K_2009","CEC_2009","Repeated","coarse_2015","clay_2015","sand_2015","silt_2015","pHinCaCl2_2015","pHinH2O_2015","Electrical_conductivity_2015","OC_2015","CaCO3_2015","P_2015","N_2015","K_2015","CEC_2015","NUTS0","NUTS1","NUTS2","NUTS3","MonthlyPrecipSum","MonthlyMeanTemp","dates","MeanNDVI90days","MeanNDVI3years","Sum_burned_areas_1year","LC_5","clay_2009_shapefile","silt_2009_shapefile","sand_2009_shapefile","pHinH2O_2009_shapefile","pHinCaCl2_2009_shapefile","OC_2009_shapefile","clay_yearCombine","silt_yearCombine","sand_yearCombine","pHinH2O_yearCombine","pHinCaCl2_yearCombine","year_of_yearCombine"
51464746,687,5146000,4746000,182,606,16,"C32","FINLAND","Pine dominated mixed woodland","Mixed woodland","Woodland","Forest",312,312,313,313,"NA",2012,2012,1,6,0.747118571428573,42.8571428571428,37.12,8.26,87.92,127.32,659.44,8793,"Channel 26","EMIL",0.667976792,5.954831867,158.3985277,0.004217064,11.20159548,21.6,0.75,"6/5/19","n/a","n/a",1,6,3,18,79,4.54,3.65,"48","0",1.5,"10.2",52.8,5.1,"Yes",NA,NA,NA,NA,4,4.84,2.11,18.2,0,5.1,0.8,13.5,4.6,"FI","FI1","FI1D","FI1D8",46.7000007,17.38866628,"2018-08-21",0.812,0.650509803921569,0,"Forest",3,18,79,4.54,3.65,"48",3,18,79,4.54,3.65,2009
51464814,614,5146000,4814000,167,606,13,"C33","FINLAND","Other mixed woodland","Mixed woodland","Woodland","Forest",313,313,324,324,"NA",2012,2012,1,6,0.851427672955981,72.2222222222222,23.31,4.29,78.34,86.69,838,7396,"Channel 17","KLAUS",2.910543893,16.63167939,442.4026718,0.006578947,30.23797637,21.6,0.75,"7/8/19","n/a","n/a",1,4,4,84,12,5.22,4.19,"25.1","0",1.3,"12.7",24.2,3.4,"Yes",NA,NA,NA,NA,4.1,4.49,22.4,40.1,0,32.8,2,66.1,6.6,"FI","FI1","FI1D","FI1D9",93.10000139,19.04733291,"2018-08-14",0.769333333333333,0.521818181818182,0,"Forest",4,84,12,5.22,4.19,"25.1",4,84,12,5.22,4.19,2009
51483142,882,5148000,3142000,203,591,85,"B75","POLAND","Other fruit trees and berries","Permanent crops: fruit trees","Cropland","Agriculture",211,211,211,211,"211",1990,1990,0,28,0.914828382838283,37.5,27.34,71.53,88.03,380.67,224.26,8889,"Channel 2","EMIL",0.796545106,7.275111964,193.5179782,0.00411613,12.31908448,21.6,0.75,"7/1/19","n/a","n/a",1,4,30,67,3,4.91,4.51,"71.8","1",5.5,"13.1",176.7,22.2,"Yes",NA,NA,NA,NA,5.5,5.9,12.96,10.8,0,64.3,1.4,12.2,15.9,"PL","PL7","PL72","PL722",42.80000064,20.35566621,"2018-08-31",0.717142857142857,0.558093023255814,0,"Agriculture",30,67,3,4.91,4.51,"71.8",30,67,3,4.91,4.51,2009
51483800,17,5148000,3800000,7,588,71,"B11","LATVIA","Common wheat","Cereals","Cropland","Agriculture",211,211,242,211,"211",2006,2012,2,6,1.42490186915888,60.5263157894737,39.62,64.2,94.49,403.64,299.29,6874,"Channel 5","KLAUS",0.934812287,4.249146758,113.0273038,0.008270677,17.1497243,0.0252,1,"3/26/19","n/a","n/a",1,13,11,25,64,6.68,6.23,"21.7","0",2.1,"25.7",114.3,13.5,"Yes",NA,NA,NA,NA,6.3,6.61,6.09,20.7,0,23.1,2.2,56,26.5,"LV","LV0","LV00","LV009",36.10000054,10.06233311,"2018-05-03",0.380666666666667,0.509098901098901,0,"Agriculture",11,25,64,6.68,6.23,"21.7",11,25,64,6.68,6.23,2009
51503186,153,5150000,3186000,130,588,87,"C33","POLAND","Other mixed woodland","Mixed woodland","Woodland","Forest",313,313,313,313,"313",1990,1990,0,28,0.526225000000003,53.8461538461538,46.11,16.29,80.28,171.43,397.7,8802,"Channel 5","EMIL",0.518659955,2.113059075,56.20737141,0.009227614,4.270521768,21.6,1.25,"6/11/19","n/a","mic slightly too wet",1,2,2,3,95,4.96,4.24,"10.2","0",0.9,"61.1",87.5,1,"Yes",NA,NA,NA,NA,5.9,6.36,4.77,8.3,0,55.6,0.8,57.5,14.3,"PL","PL8","PL81","PL815",41.00000061,15.53633299,"2018-05-22",0.618857142857143,0.638047619047619,0,"Forest",2,3,95,4.96,4.24,"10.2",2,3,95,4.96,4.24,2009
51544350,305,5154000,4350000,96,559,43,"C31","FINLAND","Spruce dominated mixed woodland","Mixed woodland","Woodland","Forest",313,313,313,313,"NA",1990,1990,0,28,1.18002906976745,62.5,283.47,98.6,320.06,867.01,2739.64,8730,"Channel 23","EMIL",5.654315305,23.05024933,613.1366321,0.00922195,28.25297226,21.6,1.5,"5/22/19","n/a","n/a",1,0,0,0,0,3.88,3.36,"216.7","0",11.7,"44.9",313.2,21.6,"Yes",NA,NA,NA,NA,4.3,5.05,67.4,370.9,0,173,18.4,812.2,27.5,"FI","FI1","FI1C","FI1C3",53.9000008,14.65999967,"2018-06-28",0.776571428571429,0.7196,0,"Forest",9,32.68085106,43.38297872,3.88,3.36,"216.7",9,32.68085106,43.38297872,3.88,3.36,2009
51583590,780,5158000,3590000,49,610,75,"B32","LITHUANIA","Rape and turnip rape","Non-permanent industrial crops","Cropland","Agriculture",211,211,211,211,"211",1990,1990,0,28,1.87826492537314,62.1621621621622,28.81,59.37,81.44,450.74,305.71,7360,"Channel 11","KLAUS",0.619634192,12.23777529,325.5248227,0.001903493,11.05577689,21.6,0.75,"7/1/19","n/a","n/a",1,7,18,48,33,7.46,7,"16.4","9",1.5,"85.3",205.7,14.7,"Yes",NA,NA,NA,NA,6.9,7.27,11.85,15.7,7,58,1.6,262.1,6.1,"LT","LT0","LT02","LT024",39.50000059,17.94166627,"2018-09-11",0.408,0.491736263736264,0,"Agriculture",18,48,33,7.46,7,"16.4",18,48,33,7.46,7,2009
51663648,762,5166000,3648000,85,644,71,"B11","LITHUANIA","Common wheat","Cereals","Cropland","Agriculture",211,211,211,211,"211",1990,1990,0,28,1.53556103286385,74.2857142857143,67.63,83.79,111.42,518.13,588.26,7341,"Channel 22","KLAUS",0.7567889,8.938883383,237.774298,0.003182804,15.80440587,21.6,1,"6/24/19","n/a","n/a",1,14,15,37,48,6.1,5.44,"23","0",2.1,"12",75.6,15.5,"Yes",NA,NA,NA,NA,5.8,5.9,8.3,26,0,12.3,2.5,62.1,16.2,"LT","LT0","LT02","LT022",25.00000037,16.94733295,"2018-09-18",0.492,0.472186046511628,0,"Agriculture",15,37,48,6.1,5.44,"23",15,37,48,6.1,5.44,2009
51664756,686,5166000,4756000,229,652,13,"C32","FINLAND","Pine dominated mixed woodland","Mixed woodland","Woodland","Forest",313,313,313,313,"NA",1990,1990,0,28,1.31954545454545,15,26.18,4.94,146.29,96.18,1410.26,8823,"Channel 26","EMIL",1.283410647,9.228333701,245.4736765,0.005228303,25.14880952,21.6,1,"6/11/19","n/a","n/a",1,9,5,29,66,4.14,3.82,"106.1","0",3.5,"11.2",57.8,9.9,"Yes",NA,NA,NA,NA,4,4.6,10.09,56.6,0,34.1,2.2,45.1,16.1,"FI","FI1","FI1D","FI1D8",59.30000088,16.67633296,"2018-08-21",0.724,0.553559322033898,0,"Forest",5,29,66,4.14,3.82,"106.1",5,29,66,4.14,3.82,2009
51684292,290,5168000,4292000,90,625,47,"B15","FINLAND","Oats","Cereals","Cropland","Agriculture",211,211,211,211,"NA",1990,1990,0,28,1.9365119047619,47.3684210526316,34.57,80.31,107.45,516.15,271.71,8775,"Channel 8","EMIL",0.256383855,6.267160901,166.70648,0.001537936,19.58933598,21.6,1,"6/5/19","n/a","n/a",1,12,31,54,14,6.9,6.09,"14.9","2",1.2,"30",165.5,14.9,"Yes",NA,NA,NA,NA,5.9,6.11,14.72,27.9,1,15,2.4,200,15.2,"FI","FI1","FI1C","FI1C3",30.10000045,14.53366634,"2018-06-25",0.513,0.565333333333333,0,"Agriculture",31,54,14,6.9,6.09,"14.9",31,54,14,6.9,6.09,2009
51722996,28,5172000,2996000,484,766,76,"E20","POLAND","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",211,211,211,211,"211",1990,1990,0,28,1.93943774319066,97.4358974358974,89.38,81.1,147.35,653.57,852.97,8708,"Channel 1","EMIL",2.473971453,35.8900084,954.6742233,0.00259143,21.72198488,21.6,1.25,"5/22/19","n/a","n/a",1,5,30,63,8,4.92,4.34,"21.8","1",2.7,"0",97.5,3.2,"Yes",NA,NA,NA,NA,4.7,4.85,36.4,24.2,1,10.5,3.2,77.3,23.2,"PL","PL8","PL82","PL821",53.4000008,15.31366632,"2018-05-30",0.58,0.648947368421053,0,"Grassland",30,63,8,4.92,4.34,"21.8",30,63,8,4.92,4.34,2009
51743714,793,5174000,3714000,103,576,68,"B32","LITHUANIA","Rape and turnip rape","Non-permanent industrial crops","Cropland","Agriculture",211,211,211,211,"211",1990,1990,0,28,1.0967546728972,32.4324324324324,37.72,75.86,121.26,457.6,288.3,8910,"Channel 23","EMIL",0.64507772,12.79916112,340.4576857,0.001894737,9.993337775,21.6,0.75,"7/1/19","n/a","n/a",1,2,14,26,60,7.49,7.02,"20.6","13",1.9,"18.9",138.1,15.8,"Yes",NA,NA,NA,NA,7.1,7.43,12.42,19.9,8,17.4,2.2,102.4,3.1,"LT","LT0","LT02","LT026",22.90000034,17.00733295,"2018-09-18",0.3985,0.460238095238095,0,"Agriculture",14,26,60,7.49,7.02,"20.6",14,26,60,7.49,7.02,2009
51764704,29,5176000,4704000,139,600,21,"C31","FINLAND","Spruce dominated mixed woodland","Mixed woodland","Woodland","Forest",243,243,243,243,"NA",1990,1990,0,28,0.740859375000006,27.5,20.88,4.7,97.13,89.92,436.16,9290,"Channel 13","EMIL",1.328918759,6.89068986,183.2923503,0.007250269,16.46301189,0.0432,0.5,"4/10/19","n/a","n/a",1,4,5,50,45,4.8,3.81,"31.4","1",1.5,"45",37.7,3.7,"Yes",NA,NA,NA,NA,4.1,4.33,3.62,21.3,0,31.2,1.1,185.4,1.7,"FI","FI1","FI1D","FI1D8",17.40000026,11.97633307,"2018-05-31",0.654,0.642833333333333,0,"Forest",5,50,45,4.8,3.81,"31.4",5,50,45,4.8,3.81,2009
51782890,473,5178000,2890000,198,680,98,"B32","SLOVAKIA","Rape and turnip rape","Non-permanent industrial crops","Cropland","Agriculture",211,211,211,211,"211",1990,1990,0,28,1.4584890625,69.2307692307692,62.36,127.05,174.78,738.82,574.24,8623,"Channel 6","EMIL",0.154562384,12.98324022,345.3541899,0.000447547,11.54669741,21.6,0.75,"4/30/19","n/a","n/a",1,3,38,57,5,6.82,6.16,"16.4","1",1.8,"21.8",246.2,22.3,"Yes",NA,NA,NA,NA,6.1,6.24,7.87,15.6,0,14.5,1.8,187.2,21.8,"SK","SK0","SK04","SK042",58.50000087,20.13499955,"2018-07-23",0.677,0.525802197802198,0,"Agriculture",38,57,5,6.82,6.16,"16.4",38,57,5,6.82,6.16,2009
51784294,298,5178000,4294000,98,629,46,"C31","FINLAND","Spruce dominated mixed woodland","Mixed woodland","Woodland","Forest",312,312,313,313,"NA",2012,2012,1,6,1.55643600000001,26.9230769230769,78.5,17.95,612.28,211.98,1670.5,7166,"Channel 27","KLAUS",4.981688708,27.37114276,728.0723974,0.006842299,34.68438538,21.6,1.5,"5/22/19","n/a","n/a",1,15,0,0,0,3.66,2.95,"214.7","0",7.6,"21.8",278.8,19.6,"Yes",NA,NA,NA,NA,3.3,4.02,19.1,159.8,0,25.5,6.4,94.7,23,"FI","FI1","FI1C","FI1C3",34.80000052,14.57299967,"2018-06-25",0.729,0.664417910447761,0,"Forest",24.03370787,30.25842697,33.38202247,3.66,2.95,"214.7",24.03370787,30.25842697,33.38202247,3.66,2.95,2009
51784906,582,5178000,4906000,343,553,-1,"C22","FINLAND","Pine dominated coniferous woodland","Coniferous woodland","Woodland","Forest",324,324,324,312,"NA",2006,2006,1,12,0.90455709342561,38.0952380952381,60.06,15.55,165.89,170.92,326.26,8853,"Channel 26","EMIL",1.441995143,8.476243851,225.4680864,0.006395562,11.13877822,21.6,1.25,"6/19/19","n/a","n/a",1,18,1,35,64,4.5,3.33,"7.7","0",0.3,"0",40.8,2.9,"Yes",NA,NA,NA,NA,3.3,4.12,7.11,42.6,0,18,1.5,81.7,6.8,"FI","FI1","FI1D","FI1D9",86.50000129,18.04033293,"2018-08-14",0.679428571428571,0.59352380952381,0,"Forest",1,35,64,4.5,3.33,"7.7",1,35,64,4.5,3.33,2009
51823018,740,5182000,3018000,281,719,87,"B11","POLAND","Common wheat","Cereals","Cropland","Agriculture",211,211,211,211,"211",1990,1990,0,28,2.29722388059701,62.8571428571429,62.29,43.54,70.4,337.99,507.83,7352,"Channel 3","KLAUS",0.7304,8.410666667,223.7237333,0.003264741,16.51360828,21.6,0.75,"7/1/19","n/a","n/a",1,7,31,34,35,5.74,4.91,"19.2","1",1.7,"21.4",197,5.5,"Yes",NA,NA,NA,NA,5.1,5.28,30.7,19,2,42.3,2.4,244.3,21.9,"PL","PL8","PL82","PL821",47.80000071,18.95366624,"2018-09-10",0.625,0.533493975903614,0,"Agriculture",31,34,35,5.74,4.91,"19.2",31,34,35,5.74,4.91,2009
51824508,193,5182000,4508000,105,633,34,"C21","FINLAND","Spruce dominated coniferous woodland","Coniferous woodland","Woodland","Forest",313,313,313,313,"NA",1990,1990,0,28,0.694139737991273,42.8571428571429,30.79,4.99,72.59,87.38,486.25,8652,"Channel 5","EMIL",1.052621617,6.598523566,175.5207269,0.005997136,12.1111296,21.6,1,"n/a","n/a","n/a",1,11,4,24,72,4.53,3.71,"82.8","0",3.2,"22.9",134.6,8,"Yes",NA,NA,NA,NA,3.5,4.97,83,29.3,0,49,1.6,144.9,4.5,"FI","FI1","FI1D","FI1D2",17.10000025,13.84866636,"2018-06-14",0.714,0.731307692307692,0,"Forest",4,24,72,4.53,3.71,"82.8",4,24,72,4.53,3.71,2009
51824728,50,5182000,4728000,241,646,14,"C10","FINLAND","Broadleaved woodland","Broadleaved woodland","Woodland","Forest",324,324,324,312,"NA",2006,2006,1,12,0.631237288135593,8.57142857142857,35.61,6.05,29.7,102.26,346.54,6941,"Channel 12","KLAUS",0.869423876,4.796821383,127.5954488,0.00681391,8.206233422,0.0432,1,"4/10/19","n/a","n/a",1,7,3,36,60,4.05,3.65,"13.2","1",0.8,"11.7",24.6,2.2,"Yes",NA,NA,NA,NA,4.3,4.53,10.72,9.6,0,6.5,0.6,23.4,3.4,"FI","FI1","FI1D","FI1D8",13.5000002,11.69266641,"2018-06-01",0.4568,0.616923076923077,0,"Forest",3,36,60,4.05,3.65,"13.2",3,36,60,4.05,3.65,2009
51863086,81,5186000,3086000,190,580,89,"E20","POLAND","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",211,211,211,211,"211",1990,1990,0,28,0.419755813953491,20.8333333333333,23.53,7.06,21.2,74.56,327.14,7172,"Channel 3","KLAUS",0.287819679,2.318547416,61.67336127,0.00466684,1.480427046,21.6,1.25,"5/27/19","n/a","n/a",1,3,3,9,89,4.61,3.82,"12.8","0",1.2,"52.8",52,5.1,"Yes",NA,NA,NA,NA,3.7,3.68,16.81,11.4,0,94.6,1.1,44.2,17.8,"PL","PL8","PL82","PL823",47.0000007,16.41733297,"2018-05-28",0.606,0.534772727272727,0,"Grassland",3,9,89,4.61,3.82,"12.8",3,9,89,4.61,3.82,2009
51863338,853,5186000,3338000,163,586,76,"B16","POLAND","Maize","Cereals","Cropland","Agriculture",211,211,211,211,"211",1990,1990,0,28,0.461570696721315,55,24.34,11.89,42.27,117.87,229.39,7357,"Channel 8","KLAUS",0.601981249,2.887552332,76.80889203,0.00783739,5.198725474,21.6,0.75,"7/1/19","n/a","n/a",1,5,8,17,74,5.49,4.87,"9.8","1",1.1,"16.3",87.1,4.5,"Yes",NA,NA,NA,NA,4.9,5.55,4.9,8.5,0,62.1,0.9,113.8,23.4,"PL","PL8","PL84","PL842",48.30000072,13.09733304,"2018-10-08",0.553777777777778,0.515,0,"Agriculture",8,17,74,5.49,4.87,"9.8",8,17,74,5.49,4.87,2009
51903342,843,5190000,3342000,164,564,76,"B14","POLAND","Rye","Cereals","Cropland","Agriculture",211,211,211,231,"231",2006,2006,1,12,0.488516494845364,26.6666666666667,16.02,9.53,20.15,119.82,222.64,7356,"Channel 7","KLAUS",0.558131304,2.790656521,74.23146346,0.007518797,5.957730072,21.6,0.75,"7/1/19","n/a","n/a",1,5,3,9,88,6.71,6.36,"7","2",0.8,"54.4",90.9,3.1,"Yes",NA,NA,NA,NA,5.1,5.46,7.96,7.1,0,82.3,0.8,126.7,20.4,"PL","PL8","PL84","PL842",48.30000072,13.09733304,"2018-10-08",0.501,0.516263157894737,0,"Agriculture",3,9,88,6.71,6.36,"7",3,9,88,6.71,6.36,2009
51903592,790,5190000,3592000,70,602,73,"C23","LITHUANIA","Other coniferous woodland","Coniferous woodland","Woodland","Forest",313,313,313,313,"313",1990,1990,0,28,0.28289020771514,37.8378378378378,52.26,5.17,52.63,92.39,313.59,8911,"Channel 24","EMIL",0.748422002,4.390742411,116.7937481,0.006408066,7.614128624,21.6,1,"7/1/19","n/a","n/a",1,1,3,14,83,4.52,3.6,"10.9","0",0.8,"27.4",34.9,2.7,"Yes",NA,NA,NA,NA,4.1,4.75,2.93,9.1,0,37.5,0.6,16,5,"LT","LT0","LT02","LT024",46.60000069,17.68766627,"2018-09-11",0.782,0.692714285714286,0,"Forest",3,14,83,4.52,3.6,"10.9",3,14,83,4.52,3.6,2009
51922944,119,5192000,2944000,160,595,97,"E20","SLOVAKIA","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",112,112,112,112,"112",1990,1990,0,28,2.39616509433962,92.1052631578947,42.56,53.5,106.4,485.43,495.57,8709,"Channel 2","EMIL",1.180171406,16.05895338,427.16816,0.002762779,14.37625083,21.6,1,"5/22/19","n/a","n/a",1,6,35,53,12,6.73,5.99,"25.7","1",2,"69.3",327.7,23,"Yes",NA,NA,NA,NA,6,6.24,6.3,17.6,0,57.2,2.2,301.5,18.1,"SK","SK0","SK04","SK041",58.50000087,17.49966628,"2018-05-28",0.586,0.561185185185185,0,"Grassland",35,53,12,6.73,5.99,"25.7",35,53,12,6.73,5.99,2009
51944466,457,5194000,4466000,150,632,33,"C32","FINLAND","Pine dominated mixed woodland","Mixed woodland","Woodland","Forest",312,312,312,312,"NA",1990,1990,0,28,0.668421052631581,51.6129032258065,33.71,8.23,240.04,132.86,639.51,8621,"Channel 4","EMIL",1.50737798,12.24744608,325.7820658,0.004626952,11.11484782,21.6,1.5,"4/30/19","n/a","n/a",1,6,4,37,59,4.95,4.41,"66","2",2.2,"41.8",93.5,7.5,"Yes",NA,NA,NA,NA,4.2,5.17,6.14,31.1,0,42.5,1.5,57.1,5.4,"FI","FI1","FI1D","FI1D1",82.80000123,15.44433299,"2018-07-12",0.714857142857143,0.613724137931035,0,"Forest",4,37,59,4.95,4.41,"66",4,37,59,4.95,4.41,2009
52004440,433,5200000,4440000,130,649,36,"C21","FINLAND","Spruce dominated coniferous woodland","Coniferous woodland","Woodland","Forest",312,312,312,312,"NA",1990,1990,0,28,1.11283974358976,76.9230769230769,679.89,95.65,412.46,761.04,2333.77,5324,"Channel 14","DIETER",4.241640379,19.02628812,506.0992639,0.008381044,47.64657308,21.6,1,"5/6/19","n/a","n/a",1,26,0,0,0,4.25,3.38,"424.1","6",19.6,"156.9",772.5,37.8,"Yes",NA,NA,NA,NA,3.6,4.31,264,476.1,0,290.8,21.6,10030.9,13.2,"FI","FI1","FI1D","FI1D1",79.20000118,15.55233299,"2018-07-12",0.825,0.706666666666667,0,"Forest",6.93442623,24.98770492,45.55737705,4.25,3.38,"424.1",6.93442623,24.98770492,45.55737705,4.25,3.38,2009
52024360,283,5202000,4360000,106,584,42,"C31","FINLAND","Spruce dominated mixed woodland","Mixed woodland","Woodland","Forest",313,313,312,313,"NA",2006,2012,2,6,0.781897959183677,65.2173913043478,137.01,23.15,214.15,237.11,1292.42,8790,"Channel 23","EMIL",1.479940565,11.74556004,312.431897,0.004736842,21.6661124,21.6,1,"6/5/19","n/a","n/a",1,17,4,31,65,4.16,3.88,"50.1","1",3,"24",71.8,6.4,"Yes",NA,NA,NA,NA,3.8,4.83,27.3,43.8,0,36.6,3.4,70.2,10.5,"FI","FI1","FI1D","FI1D1",40.70000061,14.919333,"2018-06-28",0.718,0.665125,0,"Forest",4,31,65,4.16,3.88,"50.1",4,31,65,4.16,3.88,2009
52042676,799,5204000,2676000,90,592,116,"E20","ROMANIA","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",231,231,231,121,"121",2006,2006,1,12,1.62686607142857,78.9473684210526,72.78,115.17,283.64,535.31,1145.99,8912,"Channel 25","EMIL",1.410320957,14.50947486,385.9520313,0.003654135,20.32425205,21.6,1,"7/1/19","n/a","n/a",1,1,40,34,26,6.29,5.8,"81.7","<0.5",7.78,"335",2828.9,41.6,"Yes",NA,NA,NA,NA,5.8,6.08,19.4,120,0,374,11.8,3750.7,38.7,"RO","RO4","RO42","RO421",37.40000056,6.296666526,"2018-12-03",0.371,0.559516483516484,0,"Grassland",40,34,26,6.29,5.8,"81.7",40,34,26,6.29,5.8,2009
52084354,352,5208000,4354000,91,577,43,"C10","FINLAND","Broadleaved woodland","Broadleaved woodland","Woodland","Forest",312,312,312,312,"NA",1990,1990,0,28,0.746898406374502,38.4615384615385,27.14,8.46,159.48,152.07,714.23,7124,"Channel 15","KLAUS",0.426891991,6.667646338,177.3593926,0.002406932,3.04886736,25.2,1.5,"5/15/19","n/a","n/a",1,21,4,23,73,4.26,3.73,"66.5","0",3,"28.4",110.5,8,"Yes",NA,NA,NA,NA,3.8,4.64,15.23,81.3,0,45.4,4.7,132.3,9.3,"FI","FI1","FI1D","FI1D1",36.60000055,15.017333,"2018-06-28",0.735333333333333,0.686344827586207,0,"Forest",4,23,73,4.26,3.73,"66.5",4,23,73,4.26,3.73,2009
52142764,148,5214000,2764000,114,577,109,"B16","HUNGARY","Maize","Cereals","Cropland","Agriculture",211,211,211,211,"211",1990,1990,0,28,1.65478287461774,41.025641025641,23.29,28.86,51.99,222.64,289.69,8799,"Channel 2","EMIL",0.688277422,3.910667169,104.0237467,0.006616541,12.3699422,21.6,1,"6/11/19","n/a","n/a",1,11,28,63,9,5.8,4.93,"19.4","0",1.8,"27.4",304.2,15.6,"Yes",NA,NA,NA,NA,5.9,5.92,20.5,14.6,1,21.4,1.7,163,26.5,"HU","HU3","HU32","HU321",48.60000072,19.56166623,"2018-05-29",0.554666666666667,0.48647191011236,0,"Agriculture",28,63,9,5.8,4.93,"19.4",28,63,9,5.8,4.93,2009
52224014,232,5222000,4014000,74,706,56,"B13","ESTONIA","Barley","Cereals","Cropland","Agriculture",211,211,211,211,"211",1990,1990,0,28,0.963490000000002,46.875,34.32,51.7,70.6,345.86,304.1,6972,"Channel 13","KLAUS",0.940029707,9.400297066,250.047902,0.003759398,10.39760439,0.0216,1,"4/16/19","n/a","n/a",1,12,10,37,53,5.96,5.14,"15.6","1",1.4,"48.4",92.4,6.8,"Yes",NA,NA,NA,NA,5.8,6.08,12.7,15.1,0,31.6,1.7,55.5,8.8,"EE","EE0","EE00","EE008",19.40000029,16.10566631,"2018-06-15",0.58,0.5912,0,"Agriculture",10,37,53,5.96,5.14,"15.6",10,37,53,5.96,5.14,2009
52242596,755,5224000,2596000,145,634,116,"B11","ROMANIA","Common wheat","Cereals","Cropland","Agriculture",231,231,221,211,"211",2006,2012,2,6,1.97568965517241,73.6842105263158,55.84,54.71,113.59,399.98,437.01,8869,"Channel 12","EMIL",0.450737005,4.936643393,131.3147142,0.003432494,13.27165685,21.6,1,"6/24/19","n/a","n/a",1,43,40,40,20,6.25,5.7,"21.2","<0.5",1.93,"30",210.9,21.5,"Yes",NA,NA,NA,NA,4.8,5.12,17.85,11.1,0,8.9,1.2,120,26.7,"RO","RO4","RO42","RO424",34.80000052,6.680999851,"2018-12-03",0.37,0.545178947368421,0,"Agriculture",40,40,20,6.25,5.7,"21.2",40,40,20,6.25,5.7,2009
52263450,380,5226000,3450000,191,588,70,"B16","POLAND","Maize","Cereals","Cropland","Agriculture",211,211,211,211,"211",1990,1990,0,28,0.911491543340382,48.4848484848485,29.2,12.94,24.94,140.37,285.5,8669,"Channel 22","EMIL",0.693634424,3.984708393,105.9932432,0.006544138,6.329113924,21.6,1.25,"n/a","n/a","n/a",1,11,7,36,57,4.56,4.17,"13.2","0",1.2,"54.1",54,4.1,"Yes",NA,NA,NA,NA,4.8,5.13,8.74,12.7,1,60.7,1.4,56.1,11.8,"PL","PL8","PL84","PL841",81.20000121,17.8219996,"2018-07-09",0.588444444444445,0.451373493975904,0,"Agriculture",7,36,57,4.56,4.17,"13.2",7,36,57,4.56,4.17,2009
52283958,488,5228000,3958000,57,690,60,"B53","LATVIA","Other leguminous and mixtures for fodder","Fodder crops","Cropland","Agriculture",211,211,211,211,"211",1990,1990,0,28,0.578036412078154,72,28.47,30.54,64.12,283.99,252.55,7068,"Channel 19","KLAUS",0.200448508,7.15887528,190.4260825,0.001052632,4.49752883,21.6,1.25,"4/30/19","n/a","n/a",1,7,6,26,69,6.1,5.66,"11.9","0",1.2,"38.2",79,5.2,"Yes",NA,NA,NA,NA,5.8,6.11,7,11.1,0,25.8,1.2,94.9,20.6,"LV","LV0","LV00","LV008",32.30000048,18.87433291,"2018-07-24",0.686666666666667,0.489653333333333,0,"Agriculture",6,26,69,6.1,5.66,"11.9",6,26,69,6.1,5.66,2009
52324108,348,5232000,4108000,124,645,51,"B11","ESTONIA","Common wheat","Cereals","Cropland","Agriculture",313,313,313,313,"313",1990,1990,0,28,1.78677777777778,69.6969696969697,30.3,50.85,102.26,381.43,319.25,7130,"Channel 21","KLAUS",0.879803142,9.478831472,252.1369172,0.003489386,11.80300501,21.6,1,"5/15/19","n/a","n/a",1,4,20,41,39,7.58,7.02,"17.5","10",1.6,"0",85,15,"Yes",NA,NA,NA,NA,7.3,7.56,29.7,16.1,44,17.9,1.7,90.5,12.6,"EE","EE0","EE00","EE006",10.90000016,15.15466633,"2018-06-18",0.358,0.490764705882353,0,"Agriculture",20,41,39,7.58,7.02,"17.5",20,41,39,7.58,7.02,2009
