LUCAS_ID,X_LAEA,Y_LAEA,LC,Specific,Broad,Ours,Bas,MIRR,Cmic,qO2,H2O_FW
56102380,5610000,2380000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,1.037690752,13.22547037,351.7975118,0.002949682,10.24752475
51183646,5118000,3646000,Common wheat,Cereals,Cropland,Agriculture,0.536808065,12.47289329,331.7789614,0.001617969,12.57275902
50904750,5090000,4750000,Other coniferous woodland,Coniferous woodland,Woodland,Forest,1.369692091,8.240423962,219.1952774,0.00624873,18.04387267
48004842,4800000,4842000,Pine dominated mixed woodland,Mixed woodland,Woodland,Forest,1.776104617,7.290799815,193.9352751,0.009158234,16.06519208
57422426,5742000,2426000,Sunflower,Non-permanent industrial crops,Cropland,Agriculture,0.44739777,8.999380421,239.3835192,0.001868958,11.42574909
53542386,5354000,2386000,Grassland with sparse tree/shrub cover,Grassland with sparse tree/shrub cover,Grassland,Grassland,0.593973635,28.44821092,756.7224105,0.000784929,11.3966294
46263934,4626000,3934000,Other bare soil,Other bare soil,Bare land and lichens/moss,Other,0.613184315,8.490244364,225.8405001,0.002715121,12.1922821
46284248,4628000,4248000,Pine dominated coniferous woodland,Coniferous woodland,Woodland,Forest,5.070664414,29.28678679,779.0285285,0.006508959,40.38267875
44083936,4408000,3936000,Spruce dominated coniferous woodland,Coniferous woodland,Woodland,Forest,14.14703731,73.06266764,1943.466959,0.007279279,77.01362031
46503360,4650000,3360000,Rape and turnip rape,Non-permanent industrial crops,Cropland,Agriculture,0.595515695,6.649925262,176.888012,0.003366626,7.299634187
54902386,5490000,2386000,Sunflower,Non-permanent industrial crops,Cropland,Agriculture,0.653298351,27.94665167,743.3809345,0.00087882,10.81397292
48204714,4820000,4714000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,1.839431319,6.594187748,175.4053941,0.010486743,32.18488586
55622354,5562000,2354000,Sunflower,Non-permanent industrial crops,Cropland,Agriculture,0.391435578,10.96019619,291.5412186,0.001342642,11.67944019
50265008,5026000,5008000,Other mixed woodland,Mixed woodland,Woodland,Forest,13.11202891,74.70142833,1987.057993,0.006598715,72.37986596
34762834,3476000,2834000,Temporary grasslands,Fodder crops,Cropland,Agriculture,0.526077508,12.57575758,334.5151515,0.001572657,7.31789191
46323328,4632000,3328000,Common wheat,Cereals,Cropland,Agriculture,0.325896841,6.073532036,161.5559522,0.002017238,6.616666667
51103642,5110000,3642000,Spruce dominated coniferous woodland,Coniferous woodland,Woodland,Forest,1.888954287,7.762082271,206.4713884,0.009148746,14.6088122
52601984,5260000,1984000,Spruce dominated coniferous woodland,Coniferous woodland,Woodland,Forest,1.203781898,11.32672419,301.2908635,0.003995415,9.140950792
55402180,5540000,2180000,Spruce dominated mixed woodland,Mixed woodland,Woodland,Forest,1.293338527,15.89728607,422.8678094,0.003058494,13.61265354
51823018,5182000,3018000,Common wheat,Cereals,Cropland,Agriculture,0.7304,8.410666667,223.7237333,0.003264741,16.51360828
35882060,3588000,2060000,Vineyards,Other permanent crops,Cropland,Agriculture,0.160682858,6.816848528,181.3281708,0.000886144,4.935586415
53303934,5330000,3934000,Spontaneously re-vegetated surfaces,Spontaneously re-vegetated surfaces,Grassland,Grassland,7.743575419,31.53072626,838.7173184,0.00923264,69.85517009
53403912,5340000,3912000,Spruce dominated coniferous woodland,Coniferous woodland,Woodland,Forest,1.675536796,9.342386982,248.5074937,0.006742399,8.064788257
45183658,4518000,3658000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,2.391982665,19.54351752,519.8575659,0.004601227,24.02041488
45904216,4590000,4216000,Spruce dominated mixed woodland,Mixed woodland,Woodland,Forest,3.033282576,16.67101733,443.449061,0.006840205,22.50505732
46663262,4666000,3262000,Pine dominated coniferous woodland,Coniferous woodland,Woodland,Forest,0.210731212,0.889754006,23.66745656,0.008903839,1.729873586
54122350,5412000,2350000,Common wheat,Cereals,Cropland,Agriculture,0.155198205,12.20892545,324.7574171,0.00047789,11.00016642
54462696,5446000,2696000,Grassland without tree/shrub cover,Grassland without tree/shrub cover,Grassland,Grassland,0.761619789,8.057716603,214.3352617,0.003553404,16.22660428
54102674,5410000,2674000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,1.309201213,13.93124368,370.5710819,0.003532929,16.35656292
52882778,5288000,2778000,Grassland without tree/shrub cover,Grassland without tree/shrub cover,Grassland,Grassland,0.819333209,7.626497796,202.8648414,0.004038813,23.24517513
52242596,5224000,2596000,Common wheat,Cereals,Cropland,Agriculture,0.450737005,4.936643393,131.3147142,0.003432494,13.27165685
54902758,5490000,2758000,Grassland without tree/shrub cover,Grassland without tree/shrub cover,Grassland,Grassland,1.15023097,10.72437571,285.2683939,0.004032101,18.05464121
45024040,4502000,4040000,Other mixed woodland,Mixed woodland,Woodland,Forest,2.271667511,11.14799797,296.5367461,0.007660661,34.02441063
46444288,4644000,4288000,Spruce dominated mixed woodland,Mixed woodland,Woodland,Forest,3.885328307,28.5967117,760.6725312,0.005107754,47.50989446
55462186,5546000,2186000,Spruce dominated coniferous woodland,Coniferous woodland,Woodland,Forest,1.357775212,15.70759559,417.8220426,0.00324965,12.68694337
46604310,4660000,4310000,Spruce dominated mixed woodland,Mixed woodland,Woodland,Forest,5.482039397,43.70670787,1162.598429,0.004715334,56.89310689
51663648,5166000,3648000,Common wheat,Cereals,Cropland,Agriculture,0.7567889,8.938883383,237.774298,0.003182804,15.80440587
53122622,5312000,2622000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,1.050223866,10.77152683,286.5226137,0.003665414,14.09698997
36282804,3628000,2804000,Common wheat,Cereals,Cropland,Agriculture,0.184791916,11.46657533,305.0109037,0.000605853,3.231687106
46524060,4652000,4060000,Spruce dominated mixed woodland,Mixed woodland,Woodland,Forest,2.516324627,16.45289179,437.6469216,0.005749668,38.81278539
52362556,5236000,2556000,Grassland without tree/shrub cover,Grassland without tree/shrub cover,Grassland,Grassland,0.609586394,9.304213375,247.4920758,0.002463054,14.01030414
54642202,5464000,2202000,Pine dominated coniferous woodland,Coniferous woodland,Woodland,Forest,0.757664485,7.671948559,204.0738317,0.003712698,3.554817276
54082440,5408000,2440000,Other bare soil,Other bare soil,Bare land and lichens/moss,Other,0.735815603,5.837470449,155.2767139,0.004738738,19.47458595
53462624,5346000,2624000,Maize,Cereals,Cropland,Agriculture,0.434218175,7.129755215,189.6514887,0.002289558,14.2406115
47584660,4758000,4660000,Pine dominated coniferous woodland,Coniferous woodland,Woodland,Forest,5.72541166,35.09123275,933.4267913,0.006133755,67.9549344
50604656,5060000,4656000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,6.987347932,58.29521492,1550.652717,0.004506069,65.38655887
45323868,4532000,3868000,Spruce dominated coniferous woodland,Coniferous woodland,Woodland,Forest,2.534227927,13.72034228,364.9611046,0.00694383,13.39060131
47144152,4714000,4152000,Spruce dominated coniferous woodland,Coniferous woodland,Woodland,Forest,4.702708804,32.91271633,875.4782543,0.005371588,26.32629303
48204840,4820000,4840000,Spruce dominated coniferous woodland,Coniferous woodland,Woodland,Forest,4.545978668,14.19621409,377.6192947,0.012038523,41.43170691
53982496,5398000,2496000,Common wheat,Cereals,Cropland,Agriculture,1.4065364,7.893826734,209.9757911,0.006698565,18.01814573
45143854,4514000,3854000,Spruce dominated coniferous woodland,Coniferous woodland,Woodland,Forest,1.198117155,6.019525802,160.1193863,0.007482649,19.21581883
52383854,5238000,3854000,Other mixed woodland,Mixed woodland,Woodland,Forest,1.191318047,6.58614855,175.1915514,0.006800088,5.27275742
46064206,4606000,4206000,Pine dominated mixed woodland,Mixed woodland,Woodland,Forest,1.904752234,13.990658,372.1515028,0.005118217,17.96067977
51583590,5158000,3590000,Rape and turnip rape,Non-permanent industrial crops,Cropland,Agriculture,0.619634192,12.23777529,325.5248227,0.001903493,11.05577689
54922222,5492000,2222000,Pine dominated mixed woodland,Mixed woodland,Woodland,Forest,0.541336154,18.09330748,481.281979,0.00112478,6.184885067
56202746,5620000,2746000,Grassland without tree/shrub cover,Grassland without tree/shrub cover,Grassland,Grassland,0.816108787,7.987447699,212.4661088,0.003841125,19.35211743
52782560,5278000,2560000,Grassland with sparse tree/shrub cover,Grassland with sparse tree/shrub cover,Grassland,Grassland,0.815324165,5.326784545,141.6924689,0.005754181,15.60271928
37103014,3710000,3014000,Common wheat,Cereals,Cropland,Agriculture,0.921683226,12.5047081,332.6252354,0.002770936,14.63495759
55202844,5520000,2844000,Grassland without tree/shrub cover,Grassland without tree/shrub cover,Grassland,Grassland,1.1122,15.32733333,407.7070667,0.002727939,17.7360974
55162612,5516000,2612000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,1.653666808,19.41006076,516.3076162,0.003202871,21.88741722
51903592,5190000,3592000,Other coniferous woodland,Coniferous woodland,Woodland,Forest,0.748422002,4.390742411,116.7937481,0.006408066,7.614128624
56562836,5656000,2836000,Maize,Cereals,Cropland,Agriculture,0.641298049,13.25349301,352.5429142,0.001819064,14.14593698
57622520,5762000,2520000,Grassland without tree/shrub cover,Grassland without tree/shrub cover,Grassland,Grassland,0.513744766,12.28958068,326.902846,0.001571552,8.61753452
51743714,5174000,3714000,Rape and turnip rape,Non-permanent industrial crops,Cropland,Agriculture,0.64507772,12.79916112,340.4576857,0.001894737,9.993337775
47404678,4740000,4678000,Pine dominated coniferous woodland,Coniferous woodland,Woodland,Forest,16.38987342,66.54008439,1769.966245,0.009259992,88.85440181
47544580,4754000,4580000,Spruce dominated mixed woodland,Mixed woodland,Woodland,Forest,15.4319222,77.23874905,2054.550725,0.007511093,65.43405181
52342544,5234000,2544000,Grassland with sparse tree/shrub cover,Grassland with sparse tree/shrub cover,Grassland,Grassland,0.645794739,4.664073113,124.0643448,0.005205321,10.9534807
54762692,5476000,2692000,Grassland without tree/shrub cover,Grassland without tree/shrub cover,Grassland,Grassland,1.230135858,13.78207767,366.6032661,0.003355496,18.46257133
54262530,5426000,2530000,Maize,Cereals,Cropland,Agriculture,0.911895204,6.020846538,160.1545179,0.005693846,21.53514589
55142474,5514000,2474000,Sunflower,Non-permanent industrial crops,Cropland,Agriculture,0.58222915,8.571706937,228.0074045,0.002553554,14.83571192
57942502,5794000,2502000,Common wheat,Cereals,Cropland,Agriculture,0.493479095,9.073647871,241.3590334,0.002044585,13.5896586
55742656,5574000,2656000,Spruce dominated coniferous woodland,Coniferous woodland,Woodland,Forest,1.8892261,22.07095888,587.0875063,0.003217963,24.21554132
55962538,5596000,2538000,Rape and turnip rape,Non-permanent industrial crops,Cropland,Agriculture,0.804263566,6.970284238,185.4095607,0.004337767,14.3852663
45564332,4556000,4332000,Pine dominated coniferous woodland,Coniferous woodland,Woodland,Forest,0.968203198,7.495766698,199.3873942,0.00485589,11.94499669
37622758,3762000,2758000,Maize,Cereals,Cropland,Agriculture,0.595515695,9.478624813,252.13142,0.002361926,8.260654928
54662566,5466000,2566000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,1.340291453,38.13837469,1014.480767,0.00132116,15.96888962
56842684,5684000,2684000,Grassland without tree/shrub cover,Grassland without tree/shrub cover,Grassland,Grassland,0.279362267,6.322409212,168.176085,0.00166113,6.369215459
57482568,5748000,2568000,Maize,Cereals,Cropland,Agriculture,0.51884265,8.005000893,212.9330238,0.002436647,7.024244437
45284100,4528000,4100000,Spruce dominated coniferous woodland,Coniferous woodland,Woodland,Forest,0.907765221,5.396159922,143.5378539,0.006324222,8.581903016
57062620,5706000,2620000,Sunflower,Non-permanent industrial crops,Cropland,Agriculture,0.585352622,7.054249548,187.643038,0.003119501,8.504301787
54902668,5490000,2668000,Grassland without tree/shrub cover,Grassland without tree/shrub cover,Grassland,Grassland,1.774425574,28.91042291,769.0172494,0.002307394,17.30006609
55942572,5594000,2572000,Grassland without tree/shrub cover,Grassland without tree/shrub cover,Grassland,Grassland,0.372068966,16.07528736,427.6026437,0.000870128,4.274632778
38362906,3836000,2906000,Rape and turnip rape,Non-permanent industrial crops,Cropland,Agriculture,0.468158661,11.88015526,316.01213,0.001481458,9.126984127
55382538,5538000,2538000,Grassland without tree/shrub cover,Grassland without tree/shrub cover,Grassland,Grassland,0.411764706,7.990196078,212.5392157,0.001937359,6.494367131
55162738,5516000,2738000,Grassland without tree/shrub cover,Grassland without tree/shrub cover,Grassland,Grassland,1.609130707,15.91828226,423.4263081,0.003800262,20.12987013
56922692,5692000,2692000,Maize,Cereals,Cropland,Agriculture,0.295268588,6.840388948,181.954346,0.001622762,7.151114781
54702820,5470000,2820000,Spruce dominated coniferous woodland,Coniferous woodland,Woodland,Forest,8.015683038,28.7742468,765.3949649,0.01047261,59.63684824
55942860,5594000,2860000,Common wheat,Cereals,Cropland,Agriculture,0.628910045,11.50314099,305.9835503,0.002055372,14.55843293
57762538,5776000,2538000,Sunflower,Non-permanent industrial crops,Cropland,Agriculture,0.396988485,10.58635961,281.5971656,0.001409774,5.948017328
55722894,5572000,2894000,Maize,Cereals,Cropland,Agriculture,0.637385278,5.752013486,153.0035587,0.00416582,11.32702209
55882872,5588000,2872000,Spontaneously re-vegetated surfaces,Spontaneously re-vegetated surfaces,Grassland,Grassland,0.652040621,12.40467523,329.964361,0.001976094,13.0601366
45884278,4588000,4278000,Pine dominated coniferous woodland,Coniferous woodland,Woodland,Forest,1.927327456,8.922812298,237.3468071,0.008120301,22.89456233
55382862,5538000,2862000,Grassland without tree/shrub cover,Grassland without tree/shrub cover,Grassland,Grassland,0.482932506,8.424489268,224.0914145,0.002155069,14.33792989
56822578,5682000,2578000,Common wheat,Cereals,Cropland,Agriculture,0.298617686,6.967746008,185.3420438,0.001611171,12.53726399
55602682,5560000,2682000,Common wheat,Cereals,Cropland,Agriculture,0.525805851,6.701447115,178.2584933,0.002949682,10.77306733
46784220,4678000,4220000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,4.723080697,44.78783419,1191.35639,0.003964457,31.44442576
37962654,3796000,2654000,Grassland without tree/shrub cover,Grassland without tree/shrub cover,Grassland,Grassland,0.591003821,12.30056733,327.1950909,0.001806273,4.415670651
63681618,6368000,1618000,Olive groves,Other permanent crops,Cropland,Agriculture,0.182217344,9.515794609,253.1201366,0.000719885,9.413324495
64601638,6460000,1638000,Common wheat,Cereals,Cropland,Agriculture,0.201003287,28.18831805,749.8092602,0.000268073,4.398875475
37242640,3724000,2640000,Other fibre and oleaginous crops,Non-permanent industrial crops,Cropland,Agriculture,0.348421245,35.4985703,944.2619699,0.000368988,9.348113832
45184078,4518000,4078000,Spruce dominated coniferous woodland,Coniferous woodland,Woodland,Forest,2.928761651,15.65690191,416.4735908,0.007032287,25.42204568
37362642,3736000,2642000,Temporary grasslands,Fodder crops,Cropland,Agriculture,0.252749112,7.020808662,186.7535104,0.001353383,2.054681027
47864818,4786000,4818000,Pine dominated mixed woodland,Mixed woodland,Woodland,Forest,0.661982529,3.625142423,96.42878845,0.006864989,12.85785206
48804824,4880000,4824000,Pine dominated coniferous woodland,Coniferous woodland,Woodland,Forest,1.228969957,9.024320458,240.0469242,0.005119707,22.39800167
51903342,5190000,3342000,Rye,Cereals,Cropland,Agriculture,0.558131304,2.790656521,74.23146346,0.007518797,5.957730072
54961762,5496000,1762000,Olive groves,Other permanent crops,Cropland,Agriculture,1.187599364,7.330860272,195.0008832,0.006090226,19.89528796
46064580,4606000,4580000,Spruce dominated coniferous woodland,Coniferous woodland,Woodland,Forest,2.834500876,16.87779724,448.9494065,0.006313631,52.16419994
46664162,4666000,4162000,Pine dominated coniferous woodland,Coniferous woodland,Woodland,Forest,3.668993232,23.93330513,636.6259165,0.005763185,21.40957447
64841666,6484000,1666000,Common wheat,Cereals,Cropland,Agriculture,0.157142857,13.14285714,349.6,0.000449493,3.966942149
37242618,3724000,2618000,Temporary grasslands,Fodder crops,Cropland,Agriculture,0.669234904,11.60007167,308.5619065,0.002168884,6.874687135
45964616,4596000,4616000,Other coniferous woodland,Coniferous woodland,Woodland,Forest,2.251735016,10.18226428,270.8482299,0.008313641,20.61769616
45643866,4564000,3866000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,1.210962145,9.818611987,261.1750789,0.004636591,16.40019779
45884526,4588000,4526000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,3.068132399,21.52371748,572.5308851,0.005358894,31.18869493
55022506,5502000,2506000,Grassland without tree/shrub cover,Grassland without tree/shrub cover,Grassland,Grassland,0.684692942,15.82401467,420.9187901,0.001626663,9.879398645
51863338,5186000,3338000,Maize,Cereals,Cropland,Agriculture,0.601981249,2.887552332,76.80889203,0.00783739,5.198725474
44844134,4484000,4134000,Pine dominated coniferous woodland,Coniferous woodland,Woodland,Forest,2.141503729,13.161325,350.091245,0.006116987,18.08124174
47504724,4750000,4724000,Other coniferous woodland,Coniferous woodland,Woodland,Forest,0.880723128,6.034584398,160.519945,0.00548669,15.81472291
64081650,6408000,1650000,Shrubland without tree cover,Shrubland without tree cover,Shrubland,Other,0.365896667,10.53782402,280.3061189,0.001305347,6.465446149
48363340,4836000,3340000,Maize,Cereals,Cropland,Agriculture,0.493874694,2.420954381,64.39738654,0.007669173,4.734911637
34503420,3450000,3420000,Grassland without tree/shrub cover,Grassland without tree/shrub cover,Grassland,Grassland,2.938892062,16.53785139,439.9068469,0.006680715,25.42589438
44444080,4444000,4080000,Spruce dominated mixed woodland,Mixed woodland,Woodland,Forest,1.718472708,2.603746527,69.25965761,0.02481203,47.80350877
54401804,5440000,1804000,Olive groves,Other permanent crops,Cropland,Agriculture,0.872848948,10.89738687,289.8704908,0.003011169,12.83333333
45464154,4546000,4154000,Spruce dominated coniferous woodland,Coniferous woodland,Woodland,Forest,17.76193948,72.21776644,1920.992587,0.00924623,53.75927175
42683096,4268000,3096000,Temporary grasslands,Fodder crops,Cropland,Agriculture,0.308133648,3.268084149,86.93103836,0.003544576,1.952349437
44884094,4488000,4094000,Spruce dominated coniferous woodland,Coniferous woodland,Woodland,Forest,1.090311987,6.713495104,178.5789698,0.006105489,9.300016548
45203698,4520000,3698000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,4.442253521,17.57850809,467.5883151,0.009500352,47.2075347
54841800,5484000,1800000,Other bare soil,Other bare soil,Bare land and lichens/moss,Other,0.834170854,9.464630847,251.7591805,0.003313368,26.27529211
42943084,4294000,3084000,Other mixed woodland,Mixed woodland,Woodland,Forest,0.458088996,2.529033,67.2722778,0.006809477,3.783604381
64061610,6406000,1610000,Shrubland without tree cover,Shrubland without tree cover,Shrubland,Other,0,16.2518157,432.2982976,0,4.383333333
56742296,5674000,2296000,Common wheat,Cereals,Cropland,Agriculture,0.599391866,8.202204485,218.1786393,0.002747253,12.93845136
45743608,4574000,3608000,Rape and turnip rape,Non-permanent industrial crops,Cropland,Agriculture,0.486414491,3.242763275,86.25750311,0.005639098,6.709741551
55482542,5548000,2542000,Rape and turnip rape,Non-permanent industrial crops,Cropland,Agriculture,0.39565678,8.303907721,220.8839454,0.001791243,6.42656534
56682316,5668000,2316000,Sunflower,Non-permanent industrial crops,Cropland,Agriculture,0.506659267,9.519052904,253.2068073,0.00200097,10.60029767
57122330,5712000,2330000,Grassland with sparse tree/shrub cover,Grassland with sparse tree/shrub cover,Grassland,Grassland,0.316903853,9.411084114,250.3348374,0.00126592,4.301611028
45743828,4574000,3828000,Other coniferous woodland,Coniferous woodland,Woodland,Forest,1.434406913,6.08536266,161.8706468,0.008861439,15.37310952
51363072,5136000,3072000,Broadleaved woodland,Broadleaved woodland,Woodland,Forest,0.87416016,8.590884329,228.5175232,0.003825353,9.125412541
49203450,4920000,3450000,Rape and turnip rape,Non-permanent industrial crops,Cropland,Agriculture,0.46102849,4.164128292,110.7658126,0.004162191,7.246135948
51483142,5148000,3142000,Other fruit trees and berries,Permanent crops: fruit trees,Cropland,Agriculture,0.796545106,7.275111964,193.5179782,0.00411613,12.31908448
36962806,3696000,2806000,Barley,Cereals,Cropland,Agriculture,0.16000701,19.49176306,518.4808973,0.000308607,5.545439497
47462830,4746000,2830000,Durum wheat,Cereals,Cropland,Agriculture,1.02647343,17.21481481,457.9140741,0.002241629,14.70248887
49063030,4906000,3030000,Strawberries,"Dry pulses, vegetables, and flowers",Cropland,Agriculture,0.564418305,6.45775899,171.7763891,0.003285773,9.842584921
