"","LUCAS_ID","CONTAINER_ID","X_LAEA","Y_LAEA","Elevation","AnnualPrecip","AnnualTemp","LC_Survey_Code","Country","LC_1","LC_2","LC_3","LC_4","CLC_2018","CLC_2012","CLC_2006","CLC_2000","CLC_1990","CLC.firstChange","CLC.lastChange","num.CLC.changes","time.since.CLC.change","MWD","WSA","Xylosidase","Cellulase","N.actylglucosaminidase","beta.glucosidase","Acid.phosphatase","O2_Measurement_ID","O2_Channel","O2_Device","Basal_respiration","MIRR","Cmic","qO2","H2O_percent_FW","glucose_per_sample_SIR","water_added_SIR","date_O2_Measurement","date_of_sampling","remarks","machine_factor","coarse_2009","clay_2009","silt_2009","sand_2009","pHinH2O_2009","pHinCaCl2_2009","OC_2009","CaCO3_2009","N_2009","P_2009","K_2009","CEC_2009","Repeated","coarse_2015","clay_2015","sand_2015","silt_2015","pHinCaCl2_2015","pHinH2O_2015","Electrical_conductivity_2015","OC_2015","CaCO3_2015","P_2015","N_2015","K_2015","CEC_2015","NUTS0","NUTS1","NUTS2","NUTS3","MonthlyPrecipSum","MonthlyMeanTemp","dates","MeanNDVI90days","MeanNDVI3years","Sum_burned_areas_1year","LC_5","clay_2009_shapefile","silt_2009_shapefile","sand_2009_shapefile","pHinH2O_2009_shapefile","pHinCaCl2_2009_shapefile","OC_2009_shapefile","clay_yearCombine","silt_yearCombine","sand_yearCombine","pHinH2O_yearCombine","pHinCaCl2_yearCombine","year_of_yearCombine","PA","nonPA.1","mahal.min.1"
"101",55782690,769,5578000,2690000,746,517,72,"C33","ROMANIA","Other mixed woodland","Mixed woodland","Woodland","Forest",313,313,313,313,313,1990,1990,0,28,2.25048423423423,94.2857142857143,60.62,16.29,122.96,200.41,1401.32,7326,"Channel 7","KLAUS",2.165712978,22.29037919,592.9240864,0.003652597,27.56962865,21.6,1,"6/24/19","n/a","n/a",1,28,62,31,7,5.1,4.4,"<6","1",0.66,"<5",189.3,32.7,"Yes",NA,NA,NA,NA,4.3,4.61,39.8,26,0,8.7,2.5,149,28.8,"RO","RO1","RO12","RO123",43.50000065,-3.366999925,"2018-12-14",0.7264,0.778753246753247,0,"Forest",62,31,7,5.1,4.4,"<6",62,31,7,5.1,4.4,2009,1,55742656,1.35598107118257
"102",56702146,677,5670000,2146000,312,715,133,"C32","GREECE","Pine dominated mixed woodland","Mixed woodland","Woodland","Forest",313,313,313,313,313,1990,1990,0,28,1.37704684095861,40,26.38,18.28,295.32,211.11,659.94,7311,"Channel 22","KLAUS",0.575789109,5.613943809,149.3309053,0.003855793,4.788639366,21.6,1.25,"n/a","n/a","n/a",1,22,10,31,59,5.53,5.07,"22.8","1",0.7,"0",59.1,12.4,"Yes",NA,NA,NA,NA,4.9,5.26,8.42,40.1,0,7.8,1.6,97.5,9.6,"EL","EL5","EL51","EL511",0,24.09399946,"2018-09-05",0.787111111111111,0.747089108910891,0,"Forest",10,31,59,5.53,5.07,"22.8",10,31,59,5.53,5.07,2009,1,53381850,0.937652817946334
"103",57122348,869,5712000,2348000,253,599,119,"C10","BULGARIA","Broadleaved woodland","Broadleaved woodland","Woodland","Forest",311,311,311,311,311,1990,1990,0,28,1.63543934911243,80,39.11,9.66,393,159.11,867.02,7255,"Channel 26","KLAUS",0.857842248,17.75883953,472.3851315,0.001815981,8.479920345,21.6,1,"6/11/19","n/a","n/a",1,0,3,44,53,5.68,5.1,"12.3","1",0.91,"<5",93.7,16,"Yes",NA,NA,NA,NA,4.8,5.36,6.13,8.9,0,9.5,1,104.9,10.7,"BG","BG3","BG34","BG341",6.200000092,21.39333286,"2018-09-25",0.541777777777778,0.538927835051546,0,"Forest",3,44,53,5.68,5.1,"12.3",3,44,53,5.68,5.1,2009,1,55722274,0.541722806172138
"104",27461892,372,2746000,1892000,188,628,167,"C10","PORTUGAL","Broadleaved woodland","Broadleaved woodland","Woodland","Forest",244,244,244,244,244,1990,1990,0,28,1.21940155440414,44.4444444444444,58.59,28.19,132.83,393.56,408.33,8700,"Channel 23","EMIL",0.471997243,6.245620082,166.1334942,0.002841072,4.493087558,21.6,1,"5/15/19","n/a","n/a",1,8,10,19,71,6.05,5.3,"22.7","1",1.7,"11.4",67.6,13.7,"Yes",NA,NA,NA,NA,5,5.71,4.66,9.7,0,0,1,60.9,10.5,"PT","PT1","PT18","PT187",27.20000041,20.8416662,"2018-07-04",0.625142857142857,0.534941176470588,0,"Forest",10,19,71,6.05,5.3,"22.7",10,19,71,6.05,5.3,2009,0,NA,NA
"105",28102114,714,2810000,2114000,367,1356,144,"C22","PORTUGAL","Pine dominated coniferous woodland","Coniferous woodland","Woodland","Forest",243,243,243,312,312,2006,2006,1,12,1.45787931034483,33.3333333333333,36.39,7.15,74.54,101.32,487.12,8787,"Channel 20","EMIL",0.369015048,3.311673507,88.09051528,0.004189044,2.98606503,21.6,1.5,"6/5/19","n/a","n/a",1,29,6,22,72,4.9,3.96,"24.8","1",0.9,"0",116,4.6,"Yes",NA,NA,NA,NA,3.9,4.59,3.35,14.5,0,4.4,0.7,48.4,2.6,"PT","PT1","PT16","PT16G",25.80000038,23.07699948,"2018-09-17",0.500444444444444,0.530590476190476,0,"Forest",6,22,72,4.9,3.96,"24.8",6,22,72,4.9,3.96,2009,0,NA,NA
"106",28382160,51,2838000,2160000,931,1089,109,"C10","PORTUGAL","Broadleaved woodland","Broadleaved woodland","Woodland","Forest",324,324,324,324,324,1990,1990,0,28,1.22775961538462,54.5454545454546,63.26,29.3,93.09,305.78,449.6,7242,"Channel 13","KLAUS",0.474376072,5.587095955,148.6167524,0.003191942,13.09602649,21.6,1,"6/11/19","n/a","n/a",1,24,6,14,80,5.09,4.23,"21.4","0",1.6,"23.9",40.1,2.6,"Yes",NA,NA,NA,NA,4.4,5.08,4.67,20.9,1,32.1,1.8,59.1,14.4,"PT","PT1","PT11","PT11D",138.5000021,10.08333311,"2018-04-30",0.598666666666667,0.556077669902913,0,"Forest",6,14,80,5.09,4.23,"21.4",6,14,80,5.09,4.23,2009,0,NA,NA
"107",28722216,134,2872000,2216000,814,988,115,"E20","PORTUGAL","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",243,243,243,324,312,2000,2006,2,12,1.71805827067669,66.6666666666667,112.38,16.86,78.06,165.87,1199.57,5318,"Channel 8","DIETER",2.540816327,15.30433226,407.0952381,0.006241331,38.50726552,21.6,0.5,"5/6/19","n/a","n/a",1,6,22,69,8,5.24,4.56,"51.3","0",4.4,"0",73.5,7,"Yes",NA,NA,NA,NA,4.4,4.59,57.1,67.2,0,24.9,6.9,91.6,11.3,"PT","PT1","PT11","PT11B",103.9000015,10.97199975,"2018-04-30",0.512571428571429,0.543145631067961,0,"Grassland",22,69,8,5.24,4.56,"51.3",22,69,8,5.24,4.56,2009,0,NA,NA
"108",28782280,282,2878000,2280000,845,1258,109,"D10","SPAIN","Shrubland with sparse tree cover","Shrubland with sparse tree cover","Shrubland","Shrubland",324,324,322,324,324,2006,2012,2,6,1.13432195121952,57.6923076923077,225.06,36.97,261.34,394.07,2429.94,7176,"Channel 7","KLAUS",2.140614488,18.05561785,480.2794349,0.004457019,26.39484979,21.6,1.5,"5/27/19","n/a","n/a",1,13,13,32,56,4.67,4.16,"73.8","1",4.1,"0",103.7,5.4,"Yes",NA,NA,NA,NA,4.3,5.14,6.53,72.2,0,8.3,4.6,112.9,4.1,"ES","ES1","ES11","ES113",92.20000137,14.67799967,"2018-06-19",0.568,0.685591836734694,0,"Other",13,32,56,4.67,4.16,"73.8",13,32,56,4.67,4.16,2009,0,NA,NA
"109",29462254,377,2946000,2254000,1065,1166,101,"D20","SPAIN","Shrubland without tree cover","Shrubland without tree cover","Shrubland","Shrubland",324,324,324,323,323,2006,2006,1,12,1.55549999999999,45.4545454545455,256.28,35.09,207.84,386.56,1764.14,8701,"Channel 24","EMIL",4.606318853,17.30963764,460.4363611,0.010004246,19.44072338,21.6,1.25,"5/15/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",50,8,42,50,3.8,4.15,4.41,52,0,8.1,2.6,56.8,5.7,"ES","ES4","ES41","ES419",107.5000016,18.12533293,"2018-07-04",0.550285714285714,0.581058823529412,0,"Other",22,55,24,5.88,5.49,"35.2",8,50,42,4.15,3.8,2015,0,NA,NA
"110",29582266,375,2958000,2266000,1093,1110,99,"D20","SPAIN","Shrubland without tree cover","Shrubland without tree cover","Shrubland","Shrubland",321,321,322,312,312,2006,2012,2,6,1.49513333333333,52,190.95,42.69,302.61,521.14,1886.64,7128,"Channel 19","KLAUS",3.043270326,20.85553784,554.7573066,0.005485769,26.73118638,21.6,1.25,"5/15/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",44,12,37,51,4,4.38,7.13,56.4,0,0,4,71.5,6.7,"ES","ES4","ES41","ES419",104.1000016,16.26633297,"2018-07-04",0.592,0.591564356435644,0,"Other",10,38,51,6.1,5.1,"15.1",12,51,37,4.38,4,2015,0,NA,NA
"111",29901692,345,2990000,1692000,435,645,163,"B81","SPAIN","Olive groves","Other permanent crops","Cropland","Agriculture",223,223,223,223,223,1990,1990,0,28,1.23650522193211,30.7692307692308,38.01,12.26,23.5,196.42,61.76,7127,"Channel 18","KLAUS",0.379328529,6.22487842,165.581766,0.002290883,5.811258278,21.6,1.25,"5/15/19","n/a","n/a",1,15,23,27,50,8.41,7.56,"19.3","461",1,"24.3",193.7,10,"Yes",NA,NA,NA,NA,7.6,8.06,20.6,6.1,535,30.8,1.2,194.1,13.5,"ES","ES6","ES61","ES618",3.100000046,21.09533286,"2018-06-26",0.2385,0.264452830188679,0,"Agriculture",23,27,50,8.41,7.56,"19.3",23,27,50,8.41,7.56,2009,0,NA,NA
"112",30182092,469,3018000,2092000,901,549,126,"C10","SPAIN","Broadleaved woodland","Broadleaved woodland","Woodland","Forest",244,244,244,244,244,1990,1990,0,28,1.2740206185567,50,49.05,21.08,136.04,279.01,301.98,5357,"Channel 17","EMIL",0,4.394502647,116.8937704,0,0.771294433,21.6,0.75,"5/8/19","n/a","n/a",1,25,17,26,58,6.72,6.18,"24.4","2",1.9,"14.1",170.8,12.7,"Yes",NA,NA,NA,NA,5,5.39,12.26,4.7,1,4.5,0.5,87.8,6.2,"ES","ES4","ES41","ES415",14.80000022,20.91233287,"2018-07-10",0.573,0.465752380952381,0,"Forest",17,26,58,6.72,6.18,"24.4",17,26,58,6.72,6.18,2009,0,NA,NA
"113",30301704,306,3030000,1704000,448,647,166,"B81","SPAIN","Olive groves","Other permanent crops","Cropland","Agriculture",223,223,223,223,223,1990,1990,0,28,1.61402395209581,25.7142857142857,109.68,54.19,43.1,628.84,57.53,7182,"Channel 13","KLAUS",0.014320221,11.16977226,297.115942,4.82e-05,4.193822613,21.6,1.5,"5/27/19","n/a","n/a",1,9,43,48,9,8.13,7.57,"9.8","463",0.8,"0",389.4,26.5,"Yes",NA,NA,NA,NA,7.6,8.07,21.4,16.7,419,6.9,1,389.6,28.4,"ES","ES6","ES61","ES613",0,22.01833284,"2018-06-26",0.2555,0.246509803921569,0,"Agriculture",43,48,9,8.13,7.57,"9.8",43,48,9,8.13,7.57,2009,0,NA,NA
"114",30302240,300,3030000,2240000,755,470,124,"B54","SPAIN","Mixed cereals for fodder","Fodder crops","Cropland","Agriculture",211,211,211,211,211,1990,1990,0,28,1.57498382352941,17.1428571428571,34.8,35.21,90.06,351.54,236.61,7147,"Channel 8","KLAUS",0.769216791,5.83197044,155.1304137,0.004958517,7.652290653,21.6,1,"5/22/19","n/a","n/a",1,14,20,36,44,7.26,6.65,"4.2","0",0.7,"0",59.4,7.7,"Yes",NA,NA,NA,NA,5.2,5.47,9.97,4.7,0,15.3,0.7,71.9,20.1,"ES","ES4","ES41","ES419",81.40000121,18.23066626,"2018-06-26",0.581777777777778,0.33188785046729,0,"Agriculture",20,36,44,7.26,6.65,"4.2",20,36,44,7.26,6.65,2009,0,NA,NA
"115",30742170,269,3074000,2170000,696,409,134,"E30","SPAIN","Spontaneously re-vegetated surfaces","Spontaneously re-vegetated surfaces","Grassland","Grassland",212,212,212,211,211,2006,2006,1,12,1.44624088541667,53.3333333333333,10.27,13.75,43.04,220.32,87.15,7050,"Channel 1","KLAUS",0.161650142,8.572355996,228.0246695,0.000708915,4.546222748,21.6,1,"4/30/19","n/a","n/a",1,33,15,17,69,8.02,7.39,"8.3","20",0.9,"15.6",165.9,11.2,"Yes",NA,NA,NA,NA,7.5,8.18,14.55,4.6,8,14.7,0.7,160.9,8,"ES","ES4","ES41","ES418",106.7000016,16.02799964,"2018-06-18",0.467555555555556,0.336039215686274,0,"Grassland",15,17,69,8.02,7.39,"8.3",15,17,69,8.02,7.39,2009,0,NA,NA
"116",30962066,351,3096000,2066000,1480,708,93,"E20","SPAIN","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",321,321,321,324,321,2000,2006,2,12,1.04344420600858,84.2105263157895,178.9,50.6,427.77,455.37,1174.04,7126,"Channel 17","KLAUS",2.476072094,14.15717147,376.580761,0.006575142,20.45154911,21.6,1,"5/15/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",13,13,41,46,4.4,4.7,18.06,33,0,12.5,3.3,100.1,7.7,"ES","ES4","ES41","ES411",98.70000147,13.91333302,"2018-06-19",0.518857142857143,0.41979381443299,0,"Grassland",7,18,75,6.94,6.51,"26.5",13,46,41,4.7,4.4,2015,0,NA,NA
"117",31141720,561,3114000,1720000,1272,626,119,"C22","SPAIN","Pine dominated coniferous woodland","Coniferous woodland","Woodland","Forest",312,312,312,324,324,2006,2006,1,12,2.199375,100,24.81,22.4,132.84,342.1,320.83,8850,"Channel 23","EMIL",0.314054054,19.74054054,525.0983784,0.000598086,8.415841584,21.6,1.5,"6/19/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",29,39,22,39,7.1,7.48,18.93,37.5,165,7.6,2.4,350.2,32.4,"ES","ES6","ES61","ES616",0,24.42099945,"2018-08-06",0.482,0.477409523809524,0,"Forest",36,50,14,8.3,7.55,"8.9",39,39,22,7.48,7.1,2015,0,NA,NA
"118",32062178,118,3206000,2178000,955,578,111,"F40","SPAIN","Other bare soil","Other bare soil","Bare land and lichens/moss","Bare",211,211,211,211,211,1990,1990,0,28,1.32713082901555,34.6153846153846,18.83,25.1,47.34,296.25,97.53,7060,"Channel 11","KLAUS",0.165638607,7.177672956,190.9261006,0.000867553,8.331947447,21.6,1,"4/30/19","n/a","n/a",1,19,14,25,61,7.17,6.42,"6.8","0",0.8,"13.4",132.2,7.3,"Yes",NA,NA,NA,NA,7.5,8.12,10.74,7.3,25,8.1,0.7,120.9,10.6,"ES","ES4","ES41","ES412",53.7000008,10.3193331,"2018-05-08",0.342285714285714,0.348621359223301,0,"Other",14,25,61,7.17,6.42,"6.8",14,25,61,7.17,6.42,2009,0,NA,NA
"119",32082174,126,3208000,2174000,969,615,111,"E20","SPAIN","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",211,211,211,211,211,1990,1990,0,28,2.02524409448819,60.6060606060606,21.81,26.37,170.78,205.66,196.06,8438,"Channel 1","EMIL",1.984590861,6.076278191,161.6289999,0.012278681,19.57264957,0.0252,0.5,"3/26/19","n/a","n/a",1,15,34,25,41,8.31,7.54,"6.2","85",0.8,"0",259.8,18.4,"Yes",NA,NA,NA,NA,7.5,8.06,14.52,12.8,86,0,1.2,165,19.5,"ES","ES4","ES41","ES412",50.70000076,10.93366642,"2018-05-08",0.252,0.274834951456311,0,"Grassland",34,25,41,8.31,7.54,"6.2",34,25,41,8.31,7.54,2009,0,NA,NA
"120",32122142,328,3212000,2142000,1021,552,111,"C10","SPAIN","Broadleaved woodland","Broadleaved woodland","Woodland","Forest",311,311,311,324,324,2006,2006,1,12,1.48344405594406,85.7142857142857,62.86,17.19,102.36,305.89,210.1,8672,"Channel 25","EMIL",0.70029347,11.57006603,307.7637564,0.002275425,9.928960846,21.6,1,"n/a","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",26,31,26,43,7.3,7.72,20.6,18.8,669,0,2.5,283.3,26.1,"ES","ES4","ES41","ES417",137.500002,15.12866633,"2018-06-19",0.3184,0.345113402061856,0,"Forest",24,34,41,8.43,7.55,"5.1",31,43,26,7.72,7.3,2015,0,NA,NA
"121",32182122,257,3218000,2122000,1225,564,100,"D20","SPAIN","Shrubland without tree cover","Shrubland without tree cover","Shrubland","Shrubland",333,333,333,323,323,2006,2006,1,12,1.62687169811321,42.8571428571429,42.17,48.7,132.77,484.74,310.07,8726,"Channel 19","EMIL",1.62962257,14.66132927,389.9913585,0.004178612,13.78800329,21.6,0.5,"5/22/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",18,22,38,41,4.6,5.37,2.95,4.5,0,2.5,0.5,161.9,12.3,"ES","ES4","ES41","ES417",170.4000025,13.29133304,"2018-06-13",0.457142857142857,0.44043137254902,0,"Other",15,47,37,5.2,4.31,"8.1",22,41,38,5.37,4.6,2015,0,NA,NA
"122",32202322,123,3220000,2322000,834,995,103,"D20","SPAIN","Shrubland without tree cover","Shrubland without tree cover","Shrubland","Shrubland",322,322,322,322,322,1990,1990,0,28,1.59272171945701,60,234.7,131.6,346.38,824.62,1293.98,9285,"Channel 8","EMIL",2.991469396,17.58299566,467.7076847,0.006396024,21.99301281,0.0216,0.5,"4/10/19","n/a","n/a",1,58,19,31,51,5.91,5.36,"76.4","3",4.1,"12.6",199.8,12.6,"Yes",NA,NA,NA,NA,4.5,5.1,6.13,42.2,1,11,3.4,135.2,11.6,"ES","ES4","ES41","ES412",87.1000013,9.819333114,"2018-05-28",0.786,0.711795918367347,0,"Other",19,31,51,5.91,5.36,"76.4",19,31,51,5.91,5.36,2009,0,NA,NA
"123",32281852,547,3228000,1852000,1016,569,133,"B12","SPAIN","Durum wheat","Cereals","Cropland","Agriculture",211,211,211,242,242,2006,2006,1,12,1.74354239401496,37.9310344827586,56.03,22.53,81.07,238.37,141.1,7290,"Channel 1","KLAUS",0.131167691,9.424641498,250.6954639,0.000523215,5.898876404,21.6,1.25,"n/a","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",41,49,16,35,7.7,8.18,15.12,28.1,251,0,1,478,19.3,"ES","ES4","ES42","ES421",0,24.54266612,"2018-08-01",0.317777777777778,0.2725,0,"Agriculture",18,19,63,8.26,7.54,"11.2",49,35,16,8.18,7.7,2015,0,NA,NA
"124",32361730,189,3236000,1730000,1075,431,130,"E20","SPAIN","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",211,211,211,211,211,1990,1990,0,28,1.18376446280992,37.5,50.99,17.17,52.68,270.07,92.29,8539,"Channel 12","EMIL",0.8000378,6.640836641,176.6462546,0.004529039,10.50405954,0.0216,1,"4/16/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",20,20,49,31,7.6,8.11,15.76,11.1,318,4.7,1,184.1,13,"ES","ES6","ES61","ES614",42.90000064,13.4319997,"2018-05-30",0.239,0.197046728971963,0,"Grassland",8,28,64,8.29,7.45,"3.3",20,31,49,8.11,7.6,2015,0,NA,NA
"125",32482188,74,3248000,2188000,1219,680,92,"C22","SPAIN","Pine dominated coniferous woodland","Coniferous woodland","Woodland","Forest",312,312,312,312,312,1990,1990,0,28,1.42821728971963,78.5714285714286,53.38,10.15,259.22,159.25,1517.36,8733,"Channel 26","EMIL",4.294978166,16.43085881,437.0608443,0.009826957,24.38500908,21.6,1,"5/22/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",8,11,64,25,4.2,4.7,4.17,16.7,1,0,0.9,37.2,3.8,"ES","ES4","ES41","ES412",30.10000045,9.897333112,"2018-05-22",0.562857142857143,0.682274509803922,0,"Forest",35,30,35,8.02,7.52,"7.8",11,25,64,4.7,4.2,2015,0,NA,NA
"126",32702146,531,3270000,2146000,1009,510,109,"C22","SPAIN","Pine dominated coniferous woodland","Coniferous woodland","Woodland","Forest",312,312,312,312,312,1990,1990,0,28,0.976258364312265,68.4210526315789,106.4,54.58,158.83,571.33,1008.3,5335,"Channel 25","DIETER",2.29327018,17.41793303,463.3170186,0.004949678,15.6203164,21.6,0.75,"5/6/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",1,5,81,14,5.7,5.82,4.32,10.7,0,6.1,0.6,43.7,3.3,"ES","ES4","ES41","ES417",69.30000103,20.60299954,"2018-07-26",0.617,0.612941176470588,0,"Forest",10,16,74,8.13,7.45,"3.2",5,14,81,5.82,5.7,2015,0,NA,NA
"127",33362096,199,3336000,2096000,828,530,125,"E10","SPAIN","Grassland with sparse tree/shrub cover","Grassland with sparse tree/shrub cover","Grassland","Grassland",222,222,242,242,242,2012,2012,1,6,1.82927611940299,38.4615384615384,12.98,13.49,90.52,222.58,216.84,8558,"Channel 1","EMIL",1.146018536,10.51825232,279.7855116,0.004096061,13.09993425,0.0216,0.5,"4/24/19","n/a","n/a",1,32,17,39,44,7.3,6.95,"14.5","2",1.5,"0",315.9,13,"Yes",NA,NA,NA,NA,7.7,8.4,13.09,6.5,107,8,0.7,126.9,13.8,"ES","ES2","ES24","ES243",61.00000091,14.08166635,"2018-05-28",0.345714285714286,0.302666666666667,0,"Grassland",17,39,44,7.3,6.95,"14.5",17,39,44,7.3,6.95,2009,0,NA,NA
"128",33401850,325,3340000,1850000,1068,497,122,"C32","SPAIN","Pine dominated mixed woodland","Mixed woodland","Woodland","Forest",311,311,311,324,324,2006,2006,1,12,1.37899113475177,70.9677419354839,32.82,9.69,78.6,173.43,115.36,7101,"Channel 22","KLAUS",0.978951189,12.90207464,343.1951854,0.002852462,9.313806154,21.6,1,"5/8/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",12,23,19,58,7.4,7.79,15.05,25,559,5,2.5,266.3,23.7,"ES","ES4","ES42","ES421",89.70000134,16.3796663,"2018-06-19",0.38,0.386209523809524,0,"Forest",21,51,29,8.01,7.59,"6.5",23,58,19,7.79,7.4,2015,0,NA,NA
"129",33581994,89,3358000,1994000,1081,387,116,"C10","SPAIN","Broadleaved woodland","Broadleaved woodland","Woodland","Forest",211,211,211,211,211,1990,1990,0,28,1.96764790996784,21.7391304347826,23.92,33.13,169.69,343.43,285.95,8454,"Channel 17","EMIL",1.360430464,10.03145695,266.836755,0.005098362,13.65260901,0.0504,0.5,"3/26/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",59,13,66,22,7,7.39,7.92,6.4,1,0,0.8,83.2,8.1,"ES","ES2","ES24","ES242",90.00000134,11.60966641,"2018-05-28",0.328888888888889,0.329132075471698,0,"Forest",19,36,45,8.1,7.6,"9.7",13,22,66,7.39,7,2015,0,NA,NA
"130",34002034,311,3400000,2034000,1232,509,103,"F40","SPAIN","Other bare soil","Other bare soil","Bare land and lichens/moss","Bare",211,211,211,211,211,1990,1990,0,28,2.31754736842105,30.5555555555556,18.99,16.79,33.84,164.42,60.08,7191,"Channel 22","KLAUS",0.846938776,6.445257348,171.4438455,0.004940036,13.44775871,21.6,0.5,"5/27/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",21,45,20,35,7.6,8.05,17.11,9.3,380,12.1,1.1,281.4,20,"ES","ES2","ES24","ES242",139.5000021,15.29833299,"2018-06-19",0.266857142857143,0.267111111111111,0,"Other",33,48,19,8.39,7.62,"12.7",45,35,20,8.05,7.6,2015,0,NA,NA
"131",34003734,285,3400000,3734000,210,1939,83,"E20","UK","Grassland without tree/shrub cover","Grassland without tree/shrub cover","Grassland","Grassland",231,231,231,321,NA,2006,2006,1,12,1.70305905511811,93.9393939393939,106.53,43.51,166.13,344.52,1078.89,7208,"Channel 9","KLAUS",2.906282183,34.33401991,913.2849296,0.003182229,35.27745376,21.6,1.5,"6/5/19","n/a","n/a",1,3,25,36,39,5.42,4.83,"55.5","1",4.9,"0",120.3,17.8,"Yes",NA,NA,NA,NA,4.8,5.11,80.1,45.5,1,17.2,5.3,155.9,24.3,"UK","UKM","UKM9","UKM93",37.60000056,13.66499969,"2018-07-03",0.705,0.624207792207792,0,"Grassland",25,36,39,5.42,4.83,"55.5",25,36,39,5.42,4.83,2009,0,NA,NA
"132",34102020,279,3410000,2020000,1320,441,97,"D20","SPAIN","Shrubland without tree cover","Shrubland without tree cover","Shrubland","Shrubland",323,323,323,323,323,1990,1990,0,28,1.83014827586207,80.5555555555555,15.98,5.1,64.34,89.14,68.96,8780,"Channel 13","EMIL",0.170813845,3.623323979,96.38041784,0.001772288,11.49196887,21.6,1,"6/5/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",38,22,25,53,7.3,7.77,18.91,25.6,579,0,2.8,188.8,22,"ES","ES2","ES24","ES242",127.6000019,13.96933302,"2018-06-19",0.233142857142857,0.224077669902913,0,"Other",23,37,41,8.03,7.27,"9.5",22,53,25,7.77,7.3,2015,0,NA,NA
"133",34461998,128,3446000,1998000,1143,497,107,"E10","SPAIN","Grassland with sparse tree/shrub cover","Grassland with sparse tree/shrub cover","Grassland","Grassland",323,323,323,323,323,1990,1990,0,28,1.20670283018868,71.4285714285714,234.5,124.61,368.21,795.21,499.35,7181,"Channel 12","KLAUS",2.478746794,29.50164896,784.7438622,0.00315867,9.874504624,21.6,1.25,"5/27/19","n/a","n/a",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No",19,22,30,48,7.2,7.51,21.2,65.5,413,13.7,5.9,439,29.8,"ES","ES2","ES24","ES242",92.30000138,11.56733307,"2018-05-30",0.3285,0.370716981132075,0,"Grassland",36,47,17,7.75,7.41,"32.8",22,48,30,7.51,7.2,2015,0,NA,NA
"134",34982150,682,3498000,2150000,311,469,147,"B13","SPAIN","Barley","Cereals","Cropland","Agriculture",212,212,212,212,212,1990,1990,0,28,0.720219537815129,57.1428571428572,15.1,23.94,38.78,161.73,93.25,7309,"Channel 20","KLAUS",0.227475163,4.075596666,108.4108713,0.002098269,2.861896839,21.6,1.25,"n/a","n/a","n/a",1,34,10,26,64,7.67,7.29,"14.5","116",1.6,"0",158.5,9.8,"Yes",NA,NA,NA,NA,7.4,7.95,24.5,14.7,126,12.3,1.5,106.3,10.6,"ES","ES2","ES24","ES241",18.20000027,26.88366607,"2018-08-06",0.517777777777778,0.445769230769231,0,"Agriculture",10,26,64,7.67,7.29,"14.5",10,26,64,7.67,7.29,2009,0,NA,NA
"135",35042146,575,3504000,2146000,306,496,147,"E30","SPAIN","Spontaneously re-vegetated surfaces","Spontaneously re-vegetated surfaces","Grassland","Grassland",121,121,121,212,212,2006,2006,1,12,1.5111007751938,87.5,81.68,101.91,197.67,591.1,274.82,8840,"Channel 13","EMIL",0.97808875,24.60504511,654.4942,0.001494419,10.26107072,21.6,1.25,"6/19/19","n/a","n/a",1,14,27,37,35,7.67,7.2,"17.1","177",1.9,"28.5",575.9,13.5,"Yes",NA,NA,NA,NA,7.5,8.04,28.8,17.7,143,32.4,2,293.3,17,"ES","ES2","ES24","ES241",18.30000027,26.98833273,"2018-08-06",0.691555555555556,0.5696,0,"Grassland",27,37,35,7.67,7.2,"17.1",27,37,35,7.67,7.2,2009,0,NA,NA
